Volt,Volt
16,-6
12,-6
-364,-6.2
-360,-6.2
-356,-6
-356,-6.2
-356,-6.2
-356,-6
-356,-5.8
-352,-5.8
-352,-5.8
-352,-5.8
-352,-5.8
-352,-6
24,-5.8
24,-5.8
20,-6
-364,-6.2
-356,-6.2
-356,-6.2
-356,-6
-352,-6.2
-352,-6
-352,-6
-352,-5.8
-348,-5.8
-352,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
24,-5.8
24,-6
20,-6
-356,-6
-356,-6.2
-356,-6
-352,-6.2
-348,-6.2
-348,-6
-352,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
28,-6
24,-5.8
24,-6
-360,-6
-352,-6.2
-352,-6
-352,-6.2
-352,-6.2
-348,-6
-348,-6
-348,-6
-348,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
28,-5.8
24,-6
24,-6
-356,-6
-352,-6
-348,-6.2
-348,-6.2
-348,-6
-348,-6
-348,-5.8
-348,-6
-348,-5.8
-348,-5.8
-348,-5.8
-344,-5.8
-344,-5.8
28,-5.8
24,-6
-224,-5.8
-348,-6
-348,-6
-348,-6
-348,-6
-348,-5.8
-348,-5.8
-348,-5.8
-348,-6
-348,-5.8
-348,-5.8
-344,-5.8
-348,-5.8
36,-5.8
28,-5.8
28,-5.8
-352,-5.8
-356,-6
-348,-6
-348,-6
-348,-6
-348,-5.8
-348,-5.8
-348,-5.8
-348,-5.8
-344,-5.8
-344,-5.8
-348,-5.8
-344,-5.8
32,-5.8
28,-5.8
-16,-6
-348,-6
-348,-6.2
-348,-6.2
-348,-6.2
-348,-5.8
-348,-6
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
28,-5.8
28,-5.8
-356,-5.8
-348,-6
-348,-6
-348,-6
-348,-6
-344,-5.8
-344,-6
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
-344,-5.8
44,-5.8
28,-5.8
28,-6
-348,-5.8
-356,-6
-344,-6.2
-344,-6
-344,-6.2
-344,-5.8
